EXP,WKS,OCC,IND,SOUTH,SMSA,MS,FEM,UNION,ED,BLK,LWAGE,T
22,48,0,0,1,0,1,0,0,7,0,6.21461,5
23,48,0,0,1,0,1,0,0,7,0,6.2634,6
24,49,0,1,1,0,1,0,0,7,0,6.30992,7
10,44,1,0,1,1,1,0,0,11,0,6.35437,1
11,49,1,0,1,1,1,0,0,11,0,6.35437,2
12,50,1,0,1,1,1,0,0,11,0,6.53669,3
13,49,1,0,1,1,1,0,0,11,0,6.60665,4
14,48,1,0,1,1,1,0,0,11,0,6.60665,5
15,48,1,0,1,1,1,0,0,11,0,6.75693,6
16,49,1,0,1,1,1,0,0,11,0,6.95177,7
7,50,0,0,1,1,0,0,1,14,1,6.07535,1
8,50,0,0,1,1,0,0,1,14,1,6.35437,2
9,49,0,0,1,1,0,0,1,14,1,6.58617,3
10,48,0,0,1,1,0,0,1,14,1,6.58893,4
11,46,0,0,1,1,0,0,1,14,1,6.59304,5
12,49,0,0,1,1,0,0,1,14,1,6.84268,6
13,47,0,0,1,1,0,0,1,14,1,6.97261,7
7,44,1,0,0,1,1,0,1,10,0,6.56103,1
8,49,1,0,0,1,1,0,1,10,0,6.90575,2
9,45,1,0,0,1,1,0,1,10,0,6.7334,3
10,49,1,0,0,1,1,0,1,10,0,6.8742,4
11,47,1,0,0,1,1,0,1,10,0,7.03439,5
12,49,1,0,0,1,1,0,1,10,0,7.03527,6
13,39,1,0,0,1,1,0,1,10,0,7.19669,7
18,49,0,1,0,1,1,0,1,12,0,6.35611,1
19,49,0,1,0,1,1,0,1,12,0,6.49224,2
20,49,0,1,0,1,1,0,1,12,0,6.65929,3
21,49,0,1,0,1,1,0,1,12,0,6.56948,4
22,49,0,1,0,1,1,0,1,12,0,6.80017,5
23,49,0,1,0,1,1,0,1,12,0,6.73102,6
24,48,0,1,0,1,1,0,1,12,0,6.9256,7
32,48,1,0,0,1,1,0,1,9,0,6.90575,1
33,52,1,0,0,1,1,0,1,9,0,6.90575,2
34,50,1,0,0,1,1,0,1,9,0,6.95655,3
35,51,1,0,0,1,1,0,1,9,0,7.02554,4
36,43,1,0,0,1,1,0,1,9,0,7.09008,5
37,50,1,0,0,1,1,0,1,9,0,7.09008,6
38,49,1,0,0,1,1,0,1,9,0,7.24423,7
10,49,0,0,0,1,1,0,1,15,0,6.72743,1
11,49,0,0,0,1,1,0,1,15,0,6.80239,2
12,48,0,0,0,1,1,0,1,15,0,6.88653,3
13,48,0,0,0,1,1,0,1,15,0,6.95655,4
14,47,0,0,0,1,1,0,1,15,0,7.09008,5
15,46,0,0,0,1,1,0,1,15,0,7.26193,6
16,43,0,0,0,1,1,0,1,15,0,7.42833,7
26,41,1,0,0,1,1,0,1,12,0,6.55251,1
27,47,1,0,0,1,1,0,1,12,0,6.62407,2
28,32,1,0,0,0,1,0,1,12,0,6.78672,3
29,46,1,0,0,0,1,0,1,12,0,6.83087,4
30,44,1,0,0,0,1,0,1,12,0,7.04491,5
31,45,1,0,0,0,1,0,1,12,0,7.02643,6
32,23,1,0,0,0,1,0,1,12,0,7.13569,7
31,50,0,0,1,1,1,0,0,12,0,6.5903,1
32,50,0,0,1,1,1,0,0,12,0,6.62007,2
33,50,0,0,1,1,1,0,0,12,0,6.65286,3
34,50,0,0,1,1,1,0,0,12,0,6.71538,4
35,51,0,0,1,1,1,0,0,12,0,6.77422,5
36,50,1,0,1,1,1,0,0,12,0,6.85646,6
37,51,0,0,1,1,1,0,0,12,0,6.93245,7
24,46,0,1,0,1,0,0,0,16,0,6.80239,1
25,45,0,1,0,1,0,0,0,16,0,6.90575,2
26,47,0,1,0,1,1,0,1,16,0,6.90776,3
27,49,0,1,0,1,1,0,0,16,0,7.01481,4
28,47,0,1,0,1,1,0,0,16,0,7.03878,5
29,47,0,1,0,1,1,0,0,16,0,6.9489,6
30,49,0,1,0,1,1,0,0,16,0,7.19669,7
7,12,1,0,0,1,1,0,1,12,0,6.27288,1
8,25,1,0,0,1,1,0,1,12,0,6.46303,2
9,49,1,0,0,1,1,0,1,12,0,6.53088,3
10,51,1,0,0,1,1,0,1,12,0,6.6695,4
11,50,1,0,0,1,1,0,1,12,0,6.66696,5
12,50,1,0,0,1,1,0,0,12,0,7.02554,6
13,46,1,0,0,1,0,0,0,12,0,7.02554,7
22,48,0,0,0,1,0,1,1,12,0,6.15698,1
23,47,0,0,0,1,0,1,1,12,0,6.10925,2
24,48,0,0,0,1,0,1,1,12,0,6.33683,3
25,49,0,0,0,1,0,1,1,12,0,6.35957,4
26,48,0,0,0,1,0,1,1,12,0,6.58755,5
27,47,0,0,0,1,0,1,1,12,0,6.71296,6
28,47,0,0,0,1,0,1,1,12,0,5.84932,7
12,50,0,1,1,0,1,0,0,14,0,6.55108,1
13,50,0,1,1,1,1,0,0,14,0,6.62007,2
14,48,0,1,1,1,1,0,0,14,0,6.70073,3
15,49,0,1,1,1,1,0,0,14,0,6.77194,4
16,49,0,1,1,1,1,0,0,14,0,6.85646,5
17,49,0,1,1,1,1,0,0,14,0,7.09008,6
18,49,1,1,1,1,1,0,0,14,0,6.97261,7
39,44,1,1,0,1,0,1,1,14,1,5.94803,1
40,48,1,1,0,1,0,1,1,14,1,6.05209,2
41,35,1,1,0,1,0,1,1,14,1,6.11589,3
42,48,1,1,0,1,0,1,1,14,1,6.18002,4
43,48,1,1,0,1,0,1,1,14,1,6.25958,5
44,48,1,1,0,1,0,1,1,14,1,6.31536,6
45,48,1,1,0,1,0,1,1,14,1,6.36819,7
8,41,1,0,0,0,1,0,0,14,0,6.21461,1
9,42,1,0,0,0,1,0,0,14,0,6.30992,2
10,48,1,0,0,1,1,0,1,14,0,6.68461,3
11,52,1,0,0,1,1,0,1,14,0,6.74288,4
12,51,1,0,0,1,1,0,1,14,0,6.81344,5
13,51,1,0,0,1,1,0,1,14,0,6.80239,6
14,49,1,0,0,1,1,0,1,14,0,6.95655,7
33,41,1,1,0,1,1,0,1,8,0,6.90575,1
34,45,1,1,0,1,1,0,1,8,0,6.90575,2
35,47,1,1,0,1,1,0,1,8,0,7.18463,3
36,46,1,1,0,1,1,0,1,8,0,7.28893,4
37,43,1,1,0,1,1,0,1,8,0,7.3908,5
38,47,1,1,0,1,1,0,1,8,0,7.48661,6
39,46,1,1,0,1,1,0,1,8,0,7.5606,7
15,49,1,0,0,1,1,0,0,14,0,6.90575,1
16,49,0,0,0,1,1,0,0,14,0,6.90575,2
17,49,0,0,0,1,1,0,0,14,0,7.09008,3
18,48,0,0,0,1,1,0,0,14,0,7.24423,4
19,48,0,0,0,1,1,0,0,14,0,7.35436,5
20,48,0,0,0,1,1,0,0,14,0,7.29097,6
21,47,0,0,0,1,1,0,0,14,0,7.46737,7
20,46,0,0,0,1,0,1,0,12,0,6.2634,1
21,49,0,0,0,1,0,1,0,12,0,6.30079,2
22,48,0,0,0,1,0,1,0,12,0,6.39693,3
23,49,0,0,0,1,0,1,0,12,0,6.39693,4
24,49,0,0,0,1,0,1,0,12,0,6.5582,5
25,35,0,0,0,1,0,1,0,12,0,6.77422,6
26,36,0,0,0,1,0,1,0,12,0,6.86901,7
34,6,1,1,0,1,1,0,1,11,0,6.35957,1
35,48,1,1,0,1,1,0,1,11,0,6.45677,2
36,47,1,1,0,1,1,0,1,11,0,6.61338,3
37,45,1,1,0,1,1,0,1,11,0,6.63988,4
38,44,1,1,0,1,1,0,1,11,0,6.77422,5
39,47,1,1,0,1,1,0,1,11,0,6.79122,6
40,47,1,1,0,1,1,0,1,11,0,6.84055,7
3,46,0,0,0,0,1,0,0,17,0,6.62007,1
4,48,0,0,0,0,1,0,0,17,0,6.62007,2
5,48,0,0,0,0,1,0,0,17,0,6.68461,3
6,49,0,0,0,0,1,0,0,17,0,6.88755,4
7,49,0,0,0,0,1,0,0,17,0,6.85646,5
8,49,0,0,0,0,1,0,0,17,0,5.98896,6
9,48,0,0,1,1,1,0,0,17,0,6.12687,7
28,46,1,1,1,1,1,0,1,12,0,6.35957,1
29,47,1,1,1,1,1,0,1,12,0,6.45205,2
30,47,1,1,1,1,1,0,1,12,0,6.52942,3
31,46,1,1,1,1,1,0,1,12,0,6.63857,4
32,46,1,1,1,1,1,0,1,12,0,6.79122,5
33,38,1,1,1,1,1,0,1,12,0,6.95655,6
34,45,0,1,1,1,1,0,1,12,0,7.03439,7
14,44,0,0,0,0,0,1,0,17,0,6.64639,1
15,44,0,0,0,0,0,1,1,17,0,6.71538,2
16,44,0,0,0,0,0,1,1,17,0,6.77422,3
17,44,0,0,0,0,0,1,1,17,0,6.95655,4
18,44,0,0,0,0,0,1,1,17,0,6.95655,5
19,44,0,0,0,0,0,1,1,17,0,7.20786,6
20,41,0,0,0,0,0,1,1,17,0,7.18917,7
7,46,1,0,0,1,1,0,1,12,0,6.80239,1
8,40,1,0,0,1,1,0,1,12,0,6.90575,2
9,45,1,0,0,1,1,0,1,12,0,7.1025,3
10,46,1,0,0,1,1,0,1,12,0,7.12769,4
11,47,1,0,0,1,1,0,1,12,0,7.18311,5
12,46,1,0,0,1,1,0,1,12,0,7.35372,6
13,49,1,0,0,1,1,0,1,12,0,7.40001,7
8,46,0,1,0,1,1,0,1,12,0,6.49072,1
9,49,1,1,0,1,1,0,0,12,0,6.64509,2
10,47,1,1,0,1,0,0,0,12,0,6.80239,3
11,46,1,1,0,1,0,0,0,12,0,6.73102,4
12,40,1,1,0,1,1,0,0,12,0,7.03703,5
13,46,1,1,0,1,1,0,0,12,0,6.49072,6
14,48,1,1,0,1,1,0,1,12,0,7.31122,7
23,48,0,0,0,0,1,0,0,16,0,6.90575,1
24,47,0,0,0,0,1,0,0,16,0,6.90575,2
25,48,0,0,0,0,1,0,0,16,0,7.43838,3
26,48,0,0,0,0,1,0,0,16,0,7.6009,4
27,48,0,0,0,0,1,0,0,16,0,6.77422,5
28,48,0,0,0,0,1,0,0,16,0,7.62071,6
29,47,0,0,0,0,1,0,0,16,0,7.79028,7
5,52,1,0,0,1,1,0,0,12,0,6.35437,1
6,51,1,0,0,1,1,0,0,12,0,6.43775,2
7,51,1,0,0,1,1,0,0,12,0,6.55108,3
8,51,1,0,0,1,1,0,0,12,0,6.68461,4
9,52,1,0,0,1,1,0,0,12,0,6.74524,5
10,51,1,0,0,1,1,0,0,12,0,6.68461,6
11,46,1,0,0,1,1,0,0,12,0,6.80239,7
22,51,1,0,0,0,1,0,0,12,0,6.21461,1
23,44,1,0,0,0,1,0,0,12,0,6.30992,2
24,38,1,0,0,0,1,0,0,12,0,6.37161,3
25,39,1,0,0,0,1,0,0,12,0,6.39693,4
26,52,1,0,0,0,1,0,0,12,0,6.55108,5
27,51,1,0,0,0,1,0,0,12,0,6.55108,6
28,51,1,0,0,0,1,0,0,12,0,6.71538,7
34,48,1,0,0,0,1,0,0,12,0,6.28227,1
35,49,1,0,0,0,1,0,0,12,0,6.51471,2
36,50,1,0,0,0,1,0,0,12,0,6.58617,3
37,49,1,0,0,0,1,0,0,12,0,6.71538,4
38,50,1,0,0,0,1,0,0,12,0,6.7511,5
39,48,0,0,0,0,1,0,0,12,0,6.4552,6
40,50,0,0,0,0,1,0,0,12,0,6.7093,7
18,50,0,1,0,1,1,0,0,12,0,6.39526,1
19,50,1,1,0,1,1,0,0,12,0,6.49072,2
20,49,1,1,0,1,1,0,0,12,0,6.59578,3
21,49,0,1,0,1,1,0,0,12,0,6.64118,4
22,48,0,1,0,1,1,0,0,12,0,6.80239,5
23,48,0,1,0,1,1,0,0,12,0,6.9187,6
24,48,0,1,0,1,1,0,0,12,0,6.96035,7
6,50,0,0,0,1,1,0,0,16,0,6.90575,1
7,50,0,0,0,1,1,0,0,16,0,6.90575,2
8,50,0,0,0,1,1,0,0,16,0,7.17012,3
9,50,0,0,0,1,1,0,0,16,0,7.27932,4
10,50,0,0,0,1,1,0,0,16,0,7.31322,5
11,49,0,0,0,1,1,0,0,16,0,7.37776,6
12,50,0,0,0,1,1,0,0,16,0,7.34923,7
12,50,1,0,0,1,1,0,0,13,0,6.19441,1
13,48,1,0,0,1,1,0,0,13,0,6.2634,2
14,49,1,0,0,1,1,0,0,13,0,6.29157,3
15,47,1,0,0,1,1,0,0,13,0,6.13123,4
16,30,1,0,0,1,1,0,0,13,0,6.74524,5
17,49,1,0,0,0,0,0,0,13,0,6.95655,6
18,47,1,0,0,0,0,0,0,13,0,6.84055,7
4,50,1,1,1,0,1,0,0,10,0,6.16331,1
5,49,1,1,1,0,1,0,0,10,0,6.39693,2
6,47,1,1,1,0,1,0,0,10,0,6.71538,3
7,47,1,1,1,0,1,0,0,10,0,6.58617,4
8,47,1,1,1,0,1,0,1,10,0,6.81344,5
9,46,1,1,1,0,1,0,1,10,0,6.90776,6
10,48,1,1,1,0,1,0,1,10,0,7.00307,7
35,50,1,0,0,0,1,0,0,5,0,6.03787,1
36,50,1,0,0,0,1,0,0,5,0,6.1717,2
37,50,1,0,0,0,1,0,0,5,0,6.13123,3
38,50,1,0,0,0,1,0,0,5,0,6.18826,4
39,50,1,0,0,0,1,0,0,5,0,5.76519,5
40,48,1,0,0,0,1,0,0,5,0,5.98896,6
41,50,1,0,0,0,1,0,0,5,0,5.99146,7
18,39,0,0,0,1,1,0,1,14,0,6.90575,1
19,37,0,0,0,1,1,0,1,14,0,6.90575,2
20,44,0,0,0,1,1,0,1,14,0,6.95655,3
21,42,0,0,0,1,1,0,1,14,0,7.09008,4
22,42,0,0,0,1,1,0,1,14,0,7.04752,5
23,41,0,0,0,1,1,0,1,14,0,7.1309,6
24,36,0,0,0,1,1,0,1,14,0,7.34666,7
4,50,1,0,1,1,0,1,0,12,1,5.50126,1
5,52,1,0,1,1,0,1,0,12,1,5.50126,2
6,51,1,0,1,1,0,1,0,12,1,5.65249,3
7,50,1,0,1,1,0,1,0,12,1,5.82305,4
8,50,1,0,1,1,0,1,0,12,1,5.8999,5
9,50,1,0,1,1,0,1,0,12,1,6.05209,6
10,49,1,0,1,1,0,1,0,12,1,6.14204,7
25,50,1,1,0,1,1,0,0,14,0,6.77992,1
26,47,1,1,0,1,1,0,0,14,0,6.90575,2
27,48,1,1,0,1,1,0,0,14,0,6.98472,3
28,47,1,1,0,1,1,0,0,14,0,7.08841,4
29,46,1,1,0,1,1,0,1,14,0,6.86171,5
30,48,1,1,0,1,1,0,1,14,0,6.97635,6
31,49,1,1,0,1,1,0,1,14,0,6.98101,7
7,50,1,0,1,0,1,0,0,13,0,5.59842,1
8,46,1,0,1,0,1,0,0,13,0,5.59842,2
9,50,1,0,1,0,1,0,0,13,0,5.7462,3
10,49,1,0,1,0,1,0,0,13,0,5.96615,4
11,50,1,0,1,0,1,0,0,13,0,6.1203,5
12,48,1,0,1,0,1,0,0,13,0,6.21461,6
13,48,1,0,1,0,1,0,0,13,0,6.34564,7
14,49,0,1,1,0,1,0,0,11,0,5.93225,1
15,50,0,1,1,0,1,0,0,11,0,5.97126,2
16,50,0,1,1,0,1,0,0,11,0,6.11368,3
17,51,1,1,1,0,1,0,0,11,0,6.25767,4
18,51,1,0,1,0,1,0,0,11,0,6.36303,5
19,51,1,0,1,0,1,0,0,11,0,6.40523,6
20,51,1,0,1,0,1,0,0,11,0,6.47697,7
3,49,1,0,0,1,0,0,1,12,1,5.78383,1
4,50,1,0,0,1,0,0,1,12,1,5.99146,2
5,52,1,0,0,1,0,0,1,12,1,5.89715,3
6,51,1,0,0,1,0,0,1,12,1,5.83188,4
7,49,1,0,0,1,0,0,1,12,1,6.05209,5
8,51,1,0,0,1,0,0,1,12,1,6.2634,6
9,49,1,0,0,1,0,0,1,12,1,6.43455,7
26,46,1,1,0,1,1,0,1,12,0,6.37502,1
27,49,1,1,0,1,1,0,1,12,0,6.56948,2
28,50,1,1,0,1,1,0,1,12,0,6.53669,3
29,50,1,0,0,1,1,0,1,12,0,6.64249,4
30,21,1,0,0,1,1,0,0,12,0,6.22654,5
31,50,1,0,0,1,1,0,0,12,0,6.37502,6
32,52,1,1,0,1,1,0,1,12,0,6.89366,7
17,51,0,0,0,0,0,0,1,16,0,6.62007,1
18,52,0,0,0,0,0,0,0,16,0,6.80239,2
19,50,0,0,0,0,0,0,0,16,0,6.85646,3
20,49,0,0,0,0,0,0,0,16,0,6.98008,4
21,50,0,0,0,0,0,0,0,16,0,7.04316,5
22,50,0,0,0,0,0,0,0,16,0,6.86693,6
23,50,0,0,0,0,0,0,0,16,0,7.18917,7
2,51,1,1,0,0,1,0,0,9,0,5.76832,1
3,49,1,1,0,0,1,0,0,9,0,5.82895,2
4,52,1,1,0,0,1,0,1,9,0,5.76832,3
5,49,1,1,0,0,1,0,1,9,0,6.59851,4
6,49,1,1,0,0,1,0,1,9,0,6.6796,5
7,35,1,1,0,0,1,0,1,9,0,7.09008,6
8,44,1,1,0,0,1,0,1,9,0,6.85751,7
3,39,1,1,1,0,1,0,1,10,0,6.18208,1
4,48,1,1,1,0,1,0,1,10,0,6.2634,2
5,50,1,1,1,0,1,0,1,10,0,6.39359,3
6,49,1,1,1,0,1,0,1,10,0,6.44095,4
7,50,1,1,1,0,1,0,1,10,0,6.51471,5
8,49,1,1,1,0,1,0,1,10,0,6.66441,6
9,47,1,1,1,0,1,0,1,10,0,6.75344,7
5,45,0,0,1,0,1,0,0,16,0,6.21461,1
6,45,0,0,1,0,1,0,0,16,0,6.39693,2
7,49,0,0,1,0,1,0,0,16,0,6.39693,3
8,49,0,0,1,0,1,0,0,16,0,6.56526,4
9,49,0,0,1,0,1,0,0,16,0,6.70073,5
10,51,0,0,1,0,1,0,0,16,0,6.52209,6
11,50,0,0,1,0,1,0,0,16,0,6.55678,7
11,49,0,0,1,1,1,0,1,12,1,6.24611,1
12,49,0,0,1,1,1,0,1,12,1,6.3315,2
13,49,0,0,1,1,0,0,1,12,1,6.40853,3
14,49,0,0,1,1,0,0,1,12,1,6.48158,4
15,43,0,0,1,1,0,0,1,12,1,6.55962,5
16,46,0,0,1,1,0,0,1,12,1,6.67834,6
17,44,0,0,1,1,0,0,1,12,1,6.82437,7
1,35,1,1,0,1,0,0,0,14,0,5.70378,1
2,49,1,1,0,1,0,0,0,14,0,5.92693,2
3,47,1,1,0,1,0,0,0,14,0,6.10925,3
4,48,0,1,0,1,0,0,0,14,0,6.04025,4
5,52,0,1,0,1,0,0,0,14,0,6.35957,5
6,49,0,1,0,1,0,0,0,14,0,6.50429,6
7,49,0,1,0,1,0,0,0,14,0,6.57786,7
5,50,0,0,0,1,1,0,0,16,1,6.23441,1
6,50,0,0,0,1,1,0,0,16,1,6.39693,2
7,50,0,0,0,1,1,0,0,16,1,6.50728,3
8,50,0,0,0,1,1,0,0,16,1,6.65286,4
9,49,0,0,0,1,1,0,0,16,1,6.74524,5
10,49,0,0,0,1,1,0,0,16,1,7.1309,6
11,50,0,0,0,1,1,0,0,16,1,7.24423,7
4,40,0,0,1,0,1,0,0,17,0,6.09807,1
5,32,0,0,1,0,1,0,0,17,0,6.2691,2
6,37,0,0,1,0,1,0,0,17,0,6.34036,3
7,35,0,0,1,0,1,0,0,17,0,6.48768,4
8,37,0,0,1,0,1,0,0,17,0,6.57786,5
9,35,0,0,1,0,1,0,0,17,0,6.62007,6
10,37,0,0,1,0,1,0,0,17,0,6.85646,7
33,44,0,0,0,1,1,0,0,12,0,6.90575,1
34,47,0,0,0,1,1,0,0,12,0,6.90575,2
35,47,0,0,0,1,1,0,0,12,0,7.06048,3
36,47,0,0,0,1,1,0,1,12,0,7.09589,4
37,45,0,0,0,1,1,0,1,12,0,6.93342,5
38,47,0,0,0,1,1,0,0,12,0,7.46737,6
39,50,0,0,0,1,1,0,0,12,0,7.37776,7
8,50,0,1,0,1,1,0,0,17,0,6.90575,1
9,48,0,1,0,1,1,0,0,17,0,6.90575,2
10,47,0,1,0,1,1,0,0,17,0,7.1293,3
11,44,0,1,0,1,1,0,0,17,0,7.17012,4
12,46,0,1,0,1,1,0,0,17,0,7.27031,5
13,47,0,1,0,1,1,0,0,17,0,7.45991,6
14,46,0,1,0,1,1,0,0,17,0,7.45703,7
2,49,0,0,0,1,1,0,0,16,0,6.57647,1
3,49,0,0,0,1,1,0,0,16,0,6.77422,2
4,50,0,0,0,1,1,0,0,16,0,6.88244,3
5,49,0,0,0,1,1,0,0,16,0,7.09008,4
6,48,0,0,0,1,1,0,0,16,0,7.20786,5
7,48,0,0,0,1,1,0,0,16,0,7.49554,6
8,46,0,0,0,1,1,0,0,16,0,7.6009,7
5,29,1,0,1,0,1,0,0,12,0,5.73657,1
6,49,1,0,1,0,1,0,0,12,0,5.96615,2
7,51,1,0,1,0,1,0,0,12,0,6.07535,3
8,49,1,0,1,0,1,0,0,12,0,6.15698,4
9,50,1,0,1,0,1,0,0,12,0,6.2634,5
10,46,1,0,1,0,1,0,0,12,0,6.34739,6
11,49,1,0,1,0,1,0,0,12,0,6.44572,7
32,50,0,0,0,0,1,0,0,13,0,6.29157,1
33,50,0,0,0,0,1,0,0,13,0,6.39526,2
34,48,0,0,0,0,1,0,0,13,0,6.39693,3
35,48,0,0,0,0,1,0,0,13,0,6.39693,4
36,49,0,0,0,0,1,0,0,13,0,6.49072,5
37,48,0,0,0,0,1,0,0,13,0,6.5903,6
38,49,0,0,0,0,1,0,0,13,0,6.6174,7
5,51,0,1,1,0,1,0,0,12,0,5.8861,1
6,48,0,1,1,0,1,0,0,12,0,5.98394,2
7,51,1,1,1,0,1,0,0,12,0,5.98394,3
8,51,1,1,1,0,1,0,0,12,0,6.19848,4
9,51,1,1,1,0,1,0,0,12,0,5.78996,5
10,50,1,1,1,0,1,0,0,12,0,6.01127,6
11,51,1,1,1,0,1,0,0,12,0,6.11147,7
9,51,1,0,1,0,1,0,0,12,0,5.57973,1
10,50,1,0,1,0,1,0,0,12,0,5.66988,2
11,51,1,0,1,0,1,0,0,12,0,5.70378,3
12,50,1,0,1,0,1,0,0,12,0,5.82895,4
13,49,1,0,1,0,1,0,0,12,0,5.99146,5
14,51,1,0,1,0,1,0,0,12,0,6.07535,6
15,50,1,0,1,0,1,0,0,12,0,6.14204,7
7,51,0,0,0,1,0,0,0,17,0,6.69456,1
8,51,0,0,0,1,0,0,0,17,0,6.72743,2
9,49,0,0,0,1,0,0,0,17,0,6.8533,3
10,50,0,0,0,1,0,0,0,17,0,6.89669,4
11,50,0,0,0,1,1,0,0,17,0,7.1309,5
12,51,0,0,0,1,1,0,0,17,0,6.96508,6
13,49,0,0,0,1,1,0,0,17,0,7.15462,7
7,48,0,0,0,1,1,0,0,16,0,6.03787,1
8,50,0,0,0,1,1,0,0,16,0,6.55108,2
9,50,0,0,0,1,1,0,0,16,0,6.65673,3
10,50,0,0,0,1,1,0,0,16,0,6.85646,4
11,50,0,0,0,1,1,0,0,16,0,7.09008,5
12,49,0,0,1,1,1,0,0,16,0,6.74406,6
13,49,0,0,1,1,1,0,0,16,0,6.99485,7
10,48,0,1,0,1,1,0,0,16,0,6.62007,1
11,51,0,1,0,1,1,0,0,16,0,6.77422,2
12,50,0,1,0,1,1,0,0,16,0,6.77422,3
13,47,0,1,0,1,1,0,0,16,0,6.90776,4
14,51,0,1,0,1,1,0,0,16,0,7.01481,5
15,50,0,1,0,1,1,0,0,16,0,7.06219,6
16,51,0,1,0,1,1,0,0,16,0,7.15851,7
3,50,0,0,0,1,1,0,0,17,0,6.34564,1
4,49,0,0,0,1,1,0,0,17,0,6.44413,2
5,50,0,0,0,1,1,0,0,17,0,6.62007,3
6,49,0,0,0,1,1,0,0,17,0,6.95655,4
7,48,0,0,0,1,1,0,0,17,0,7.31122,5
8,50,0,0,0,1,1,0,0,17,0,7.38833,6
9,48,0,0,0,1,1,0,0,17,0,7.6009,7
25,47,0,1,0,1,1,0,0,16,0,6.90575,1
26,47,0,1,0,1,1,0,0,16,0,6.90575,2
27,47,0,1,0,1,1,0,0,16,0,7.55799,3
28,46,0,1,0,1,1,0,0,16,0,7.6009,4
29,45,0,1,0,1,1,0,0,16,0,7.6009,5
30,45,0,1,0,1,1,0,0,16,0,7.6009,6
31,45,0,1,0,1,1,0,0,16,0,7.80588,7
8,50,0,0,0,1,1,0,1,14,0,6.55536,1
9,50,0,0,0,1,1,0,1,14,0,6.55108,2
10,50,0,0,0,1,1,0,1,14,0,6.63332,3
11,49,0,0,0,1,1,0,1,14,0,6.59715,4
12,48,0,0,0,1,1,0,1,14,0,6.82437,5
13,48,0,0,0,1,1,0,1,14,0,6.90776,6
14,49,0,0,0,1,1,0,1,14,0,7.09008,7
17,46,0,0,1,1,1,0,0,13,0,6.53959,1
18,47,0,0,1,1,1,0,0,13,0,6.53669,2
19,46,0,0,1,1,1,0,0,13,0,6.69084,3
20,45,0,0,1,1,1,0,0,13,0,6.84375,4
21,47,0,0,1,1,1,0,0,13,0,6.88244,5
22,49,0,0,1,1,1,0,0,13,0,7.04752,6
23,46,0,0,1,1,1,0,0,13,0,7.06048,7
5,51,0,0,0,1,1,0,0,17,0,6.65929,1
6,52,0,0,0,1,1,0,0,17,0,6.69084,2
7,51,0,0,0,1,1,0,0,17,0,6.77422,3
8,51,0,0,0,1,1,0,0,17,0,6.68461,4
9,50,0,0,0,1,1,0,0,17,0,6.90776,5
10,51,0,0,0,1,1,0,0,17,0,6.94986,6
11,51,0,0,0,1,1,0,0,17,0,7.17012,7
4,49,1,0,1,0,1,0,1,14,0,6.55393,1
5,49,1,0,1,0,1,0,1,14,0,6.68461,2
6,49,1,0,1,0,1,0,1,14,0,7.1107,3
7,49,1,0,1,0,1,0,0,14,0,7.17396,4
8,49,1,0,1,0,1,0,1,14,0,7.01481,5
9,49,1,0,1,0,1,0,0,14,0,6.92264,6
10,49,0,0,1,0,1,0,1,14,0,7.19519,7
39,47,0,1,0,1,1,0,0,12,0,6.8977,1
40,47,0,1,0,1,1,0,0,12,0,6.90575,2
41,46,0,1,0,1,1,0,0,12,0,7.1309,3
42,44,0,1,0,1,1,0,0,12,0,7.20786,4
43,44,0,1,0,1,1,0,0,12,0,7.31322,5
44,41,0,1,0,1,1,0,0,12,0,7.09008,6
45,46,1,1,0,1,1,0,0,12,0,7.32647,7
11,49,1,0,0,1,1,0,1,12,0,6.63988,1
12,49,1,0,0,1,1,0,1,12,0,6.72143,2
13,41,1,1,0,1,1,0,0,12,0,6.78897,3
14,47,1,0,0,1,1,0,1,12,0,6.9256,4
15,28,1,0,0,1,1,0,1,12,0,6.95655,5
16,46,1,0,0,1,1,0,1,12,0,7.00307,6
17,48,1,0,0,1,1,0,1,12,0,7.09257,7
7,49,1,0,0,1,1,0,1,12,0,6.56667,1
8,50,1,0,0,1,1,0,1,12,0,6.77422,2
9,47,1,0,0,1,1,0,1,12,0,6.7334,3
10,43,1,0,0,1,1,0,1,12,0,6.78333,4
11,47,1,0,0,1,1,0,1,12,0,6.77878,5
12,48,1,0,0,1,1,0,1,12,0,6.98472,6
13,48,1,0,0,1,1,0,1,12,0,7.02997,7
8,47,0,0,0,1,1,0,0,16,1,6.85646,1
9,49,0,0,0,1,1,0,0,16,1,6.74524,2
10,49,0,0,0,1,1,0,0,16,1,6.85646,3
11,49,0,0,0,1,1,0,0,16,1,6.90776,4
12,49,0,0,0,1,1,0,0,16,1,7.1309,5
13,47,0,0,0,1,1,0,0,16,1,6.68461,6
14,46,0,0,0,1,1,0,0,16,1,6.72503,7
6,50,1,0,0,1,0,0,0,12,0,5.70378,1
7,50,1,0,0,1,0,0,0,12,0,5.99146,2
8,51,1,0,0,1,1,0,0,12,0,5.99146,3
9,50,1,0,0,1,1,0,0,12,0,5.99146,4
10,51,1,0,0,1,1,0,0,12,0,5.99146,5
11,51,1,0,0,1,1,0,0,12,0,6.39693,6
12,51,1,0,0,1,1,0,0,12,0,6.02102,7
8,48,1,0,0,1,1,0,1,14,0,6.81124,1
